,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
124,20200707,00:00:00,1039.2,1051.0,1025.4,1034.4,1257808
125,20200708,00:00:00,1030.6,1048.2,1029.6,1045.4,730766
126,20200709,00:00:00,1045.2,1047.0,1021.0,1025.8,1021757
127,20200710,00:00:00,1020.8,1043.0,1020.4,1039.0,769751
128,20200713,00:00:00,1044.4,1055.0,1034.2,1036.4,862932
129,20200714,00:00:00,1043.4,1063.0,1032.0,1059.4,1584910
130,20200715,00:00:00,1062.8,1075.0,1057.4,1069.8,904680
131,20200716,00:00:00,1065.0,1077.0,1061.0,1067.2,617200
132,20200717,00:00:00,1073.0,1093.2,1067.8,1086.8,854071
133,20200720,00:00:00,1085.0,1100.0,1076.6,1094.0,880848
134,20200721,00:00:00,1096.4,1110.0,1095.4,1099.0,923261
135,20200722,00:00:00,1099.6,1105.2,1075.2,1098.4,911891
136,20200723,00:00:00,1104.6,1107.0,1081.0,1082.4,808459
137,20200724,00:00:00,1082.8,1100.0,1080.0,1093.0,753940
138,20200727,00:00:00,1098.4,1099.6,1066.2,1082.0,1541670
139,20200728,00:00:00,1082.0,1086.2,1070.8,1080.0,717000
140,20200729,00:00:00,1080.4,1092.2,1077.8,1089.6,838507
141,20200730,00:00:00,1088.2,1092.6,1075.4,1080.8,794811
142,20200731,00:00:00,1088.6,1092.0,1077.2,1089.4,603945
143,20200803,00:00:00,1088.4,1092.2,1058.0,1065.8,1513845
144,20200804,00:00:00,1069.6,1069.6,1056.0,1066.4,806778
145,20200805,00:00:00,1066.4,1101.4,1063.0,1096.2,2171207
146,20200806,00:00:00,1100.0,1115.0,1092.8,1108.4,1246754
147,20200807,00:00:00,1106.8,1109.6,1094.0,1104.8,944576
148,20200810,00:00:00,1107.0,1116.8,1101.6,1107.4,632885
149,20200811,00:00:00,1108.0,1128.0,1108.0,1115.0,1196706
150,20200812,00:00:00,1120.4,1154.8,1114.0,1153.4,1030410
151,20200813,00:00:00,1148.6,1168.0,1136.8,1150.0,1076199
152,20200814,00:00:00,1172.8,1181.6,1158.4,1180.2,1964897
153,20200817,00:00:00,1180.6,1189.8,1151.2,1162.6,1387434
154,20200818,00:00:00,1156.0,1170.2,1147.6,1154.4,783488
155,20200819,00:00:00,1155.0,1161.6,1143.6,1147.2,679899
156,20200820,00:00:00,1142.6,1151.2,1115.0,1127.8,1337088
157,20200821,00:00:00,1129.6,1137.8,1115.8,1120.6,1130632
158,20200824,00:00:00,1127.0,1142.2,1121.0,1141.4,969144
159,20200825,00:00:00,1147.2,1148.6,1131.4,1138.0,798885
160,20200826,00:00:00,1138.4,1140.8,1125.6,1138.4,671150
161,20200827,00:00:00,1135.2,1140.2,1101.0,1110.4,1110389
162,20200828,00:00:00,1117.6,1117.6,1090.2,1096.4,1390631
163,20200831,00:00:00,1099.8,1112.0,1099.0,1103.0,539266
164,20200901,00:00:00,1109.0,1109.0,1091.6,1106.0,1064731
165,20200902,00:00:00,1108.8,1124.4,1093.0,1097.0,1662712
166,20200903,00:00:00,1096.8,1104.2,1090.4,1095.0,944615
167,20200904,00:00:00,1093.8,1133.0,1092.4,1130.4,1426752
168,20200907,00:00:00,1127.2,1132.4,1107.0,1113.6,848432
169,20200908,00:00:00,1118.2,1118.8,1084.0,1102.8,1024536
170,20200909,00:00:00,1104.4,1121.8,1087.8,1092.0,874778
171,20200910,00:00:00,1088.8,1092.8,1071.0,1078.0,1175023
172,20200911,00:00:00,1078.0,1084.8,1070.2,1077.8,863403
173,20200914,00:00:00,1084.4,1093.8,1083.6,1091.2,607540
174,20200915,00:00:00,1091.8,1119.6,1089.4,1118.2,1528592
175,20200916,00:00:00,1119.4,1126.0,1104.4,1114.4,1276184
176,20200917,00:00:00,1104.0,1130.2,1103.4,1125.0,1074812
177,20200918,00:00:00,1126.0,1129.0,1112.2,1122.0,1282897
178,20200921,00:00:00,1122.6,1122.6,1082.2,1092.0,1356374
179,20200922,00:00:00,1086.2,1106.8,1078.0,1087.6,850702
180,20200923,00:00:00,1086.8,1089.6,1051.6,1054.0,2547068
181,20200924,00:00:00,1053.2,1065.0,1043.6,1063.0,1349771
182,20200925,00:00:00,1065.0,1088.6,1051.2,1081.4,1416409
183,20200928,00:00:00,1082.6,1098.6,1078.6,1092.0,960872
184,20200929,00:00:00,1090.4,1104.2,1063.8,1073.2,1351570
185,20200930,00:00:00,1071.0,1082.0,1057.0,1064.0,887657
186,20201001,00:00:00,1068.0,1070.8,1043.4,1050.4,796383
187,20201002,00:00:00,1049.2,1066.0,1042.4,1060.4,904434
188,20201005,00:00:00,1065.2,1076.8,1049.6,1070.6,1147367
189,20201006,00:00:00,1073.2,1117.0,1072.2,1107.2,1661563
190,20201007,00:00:00,1108.8,1111.6,1092.4,1097.6,1155439
191,20201008,00:00:00,1102.0,1112.6,1083.0,1090.6,802980
192,20201009,00:00:00,1079.8,1098.6,1076.0,1090.8,922347
193,20201012,00:00:00,1096.6,1105.0,1091.4,1099.8,591111
194,20201013,00:00:00,1099.6,1103.6,1075.0,1077.0,629159
195,20201014,00:00:00,1078.2,1093.0,1075.0,1089.0,379065
196,20201015,00:00:00,1088.2,1097.6,1060.6,1067.0,788861
197,20201016,00:00:00,1065.0,1070.0,1054.6,1069.6,584411
198,20201019,00:00:00,1069.6,1078.6,1060.2,1066.8,724206
199,20201020,00:00:00,1066.6,1073.4,1051.8,1062.2,675631
200,20201021,00:00:00,1064.8,1066.4,1037.0,1043.2,1205604
201,20201022,00:00:00,1040.0,1048.0,1028.8,1034.6,991456
202,20201023,00:00:00,1036.0,1063.0,1035.0,1058.6,1059428
203,20201026,00:00:00,1058.0,1063.0,1031.2,1037.8,638621
204,20201027,00:00:00,1039.2,1044.4,1027.0,1032.0,640757
205,20201028,00:00:00,1032.8,1035.0,980.0,991.6,2028832
206,20201029,00:00:00,991.2,1002.0,972.0,985.8,1620818
207,20201030,00:00:00,979.0,979.4,948.8,951.4,2195550
208,20201102,00:00:00,952.2,1026.4,937.6,1026.0,3297456
209,20201103,00:00:00,1020.0,1032.6,1014.4,1030.8,1307390
210,20201105,00:00:00,1040.6,1071.6,1036.2,1063.0,1748445
211,20201106,00:00:00,1060.0,1095.4,1047.2,1094.4,1920211
212,20201109,00:00:00,1100.0,1189.0,1095.4,1159.0,4661605
213,20201110,00:00:00,1158.0,1214.2,1145.8,1188.2,3477928
214,20201111,00:00:00,1189.8,1207.0,1172.2,1193.0,1820927
215,20201112,00:00:00,1190.6,1214.0,1185.0,1198.0,1376649
216,20201113,00:00:00,1196.0,1241.4,1190.8,1240.8,1649741
217,20201116,00:00:00,1239.0,1259.8,1222.2,1253.0,1686709
218,20201117,00:00:00,1250.0,1256.8,1230.6,1248.2,1313922
219,20201118,00:00:00,1248.2,1275.4,1242.8,1261.4,1111395
220,20201119,00:00:00,1261.0,1266.4,1240.4,1246.8,1062354
221,20201120,00:00:00,1247.6,1271.4,1237.2,1264.0,1629561
222,20201123,00:00:00,1263.4,1277.8,1245.0,1257.2,1341151
223,20201124,00:00:00,1261.4,1274.8,1255.0,1269.6,765932
224,20201125,00:00:00,1267.6,1273.0,1248.2,1267.6,934867
225,20201126,00:00:00,1266.8,1268.0,1246.0,1251.0,723797
226,20201127,00:00:00,1253.6,1256.0,1235.8,1244.2,1239790
227,20201130,00:00:00,1238.8,1240.0,1179.6,1199.4,1925330
228,20201201,00:00:00,1203.2,1230.0,1201.4,1226.4,1258651
229,20201202,00:00:00,1222.0,1229.0,1201.4,1222.6,794949
230,20201203,00:00:00,1225.0,1228.2,1190.6,1193.2,824719
231,20201204,00:00:00,1201.0,1234.8,1200.2,1224.2,1115113
232,20201207,00:00:00,1218.0,1230.4,1198.2,1216.6,870379
233,20201208,00:00:00,1214.0,1221.0,1187.0,1198.4,1456557
234,20201209,00:00:00,1199.0,1202.8,1176.6,1177.8,958638
235,20201210,00:00:00,1177.0,1245.0,1160.0,1236.8,1779915
236,20201211,00:00:00,1234.4,1244.4,1217.2,1224.2,1584486
237,20201214,00:00:00,1227.0,1265.8,1212.4,1215.0,2103430
238,20201215,00:00:00,1216.0,1227.0,1193.2,1214.8,1417151
239,20201216,00:00:00,1215.0,1217.6,1173.0,1194.0,1556480
240,20201217,00:00:00,1200.6,1209.6,1185.0,1198.0,1885370
241,20201218,00:00:00,1192.4,1244.4,1181.0,1236.8,3160447
242,20201221,00:00:00,1226.8,1231.0,1194.0,1207.8,2642873
243,20201222,00:00:00,1198.8,1232.8,1197.2,1219.4,1039117
244,20201223,00:00:00,1221.2,1226.6,1204.4,1215.6,831845
