,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
120,20210115,18:00:00,3246.0,3297.6,3242.4,3270.0,58809
121,20210115,19:00:00,3269.8,3299.0,3250.2,3273.4,8212
122,20210115,20:00:00,3273.4,3276.8,3251.8,3259.0,4362
123,20210115,21:00:00,3259.0,3259.0,3250.2,3253.2,3406
124,20210115,22:00:00,3254.0,3256.0,3241.4,3247.0,3421
125,20210115,23:00:00,3247.2,3258.8,3240.0,3250.0,3559
126,20210118,10:00:00,3289.8,3485.8,3165.8,3337.4,176569
127,20210118,11:00:00,3341.2,3407.6,3317.8,3348.6,81776
128,20210118,12:00:00,3348.6,3351.6,3300.8,3345.2,33427
129,20210118,13:00:00,3344.4,3371.0,3336.4,3357.6,29467
130,20210118,14:00:00,3357.2,3415.0,3355.0,3411.0,80746
131,20210118,15:00:00,3413.6,3494.6,3411.8,3492.4,125479
132,20210118,16:00:00,3492.6,3564.0,3434.4,3440.6,177179
133,20210118,17:00:00,3440.6,3459.2,3401.2,3416.8,50618
134,20210118,18:00:00,3416.8,3423.4,3380.2,3395.0,52474
135,20210118,19:00:00,3350.0,3399.8,3325.0,3364.8,50233
136,20210118,20:00:00,3364.8,3395.0,3361.2,3392.0,12258
137,20210118,21:00:00,3392.0,3440.0,3390.0,3417.2,16874
138,20210118,22:00:00,3417.4,3446.8,3412.0,3422.6,13892
139,20210118,23:00:00,3424.6,3453.2,3421.4,3449.8,10912
140,20210119,10:00:00,3451.0,3511.6,3364.0,3374.8,122157
141,20210119,11:00:00,3377.4,3407.0,3351.0,3360.0,62307
142,20210119,12:00:00,3360.0,3420.0,3335.0,3362.6,91589
143,20210119,13:00:00,3362.6,3365.6,3300.2,3304.8,70770
144,20210119,14:00:00,3304.8,3317.6,3300.2,3304.0,52282
145,20210119,15:00:00,3303.4,3305.2,3242.8,3263.6,72755
146,20210119,16:00:00,3265.6,3280.8,3241.0,3255.0,43410
147,20210119,17:00:00,3257.8,3289.0,3248.2,3281.2,97318
148,20210119,18:00:00,3278.8,3281.8,3235.0,3257.6,71504
149,20210119,19:00:00,3257.6,3257.6,3203.0,3225.6,25558
150,20210119,20:00:00,3225.6,3238.8,3225.0,3234.0,7501
151,20210119,21:00:00,3233.4,3242.0,3231.0,3242.0,5048
152,20210119,22:00:00,3242.0,3259.0,3238.4,3254.6,9931
153,20210119,23:00:00,3256.0,3258.0,3254.2,3256.2,6984
154,20210120,10:00:00,3267.6,3367.0,3267.6,3295.0,107032
155,20210120,11:00:00,3296.0,3298.8,3215.0,3225.0,153490
156,20210120,12:00:00,3223.0,3224.8,3180.0,3198.4,94917
157,20210120,13:00:00,3196.6,3200.0,3155.6,3158.6,99469
158,20210120,14:00:00,3162.2,3169.0,3153.0,3162.2,68722
159,20210120,15:00:00,3162.2,3184.4,3130.2,3132.4,57930
160,20210120,16:00:00,3132.0,3199.2,3132.0,3163.0,67366
161,20210120,17:00:00,3164.6,3167.6,3133.0,3137.4,94923
162,20210120,18:00:00,3139.8,3158.0,3136.2,3158.0,161483
163,20210120,19:00:00,3130.0,3137.2,3106.0,3135.8,20539
164,20210120,20:00:00,3135.8,3139.8,3120.6,3137.4,6073
165,20210120,21:00:00,3137.2,3144.6,3130.0,3139.4,6783
166,20210120,22:00:00,3139.4,3154.0,3138.2,3154.0,4805
167,20210120,23:00:00,3154.0,3171.4,3153.0,3171.4,8276
168,20210121,10:00:00,3158.4,3167.8,3063.4,3065.0,63765
169,20210121,11:00:00,3069.0,3072.0,2956.6,2959.8,200060
170,20210121,12:00:00,2957.8,3001.4,2935.0,2998.0,117524
171,20210121,13:00:00,2998.0,3027.0,2995.6,3011.4,58668
172,20210121,14:00:00,3011.4,3023.0,2985.0,2994.0,58624
173,20210121,15:00:00,2993.8,3025.8,2985.0,3019.2,60067
174,20210121,16:00:00,3019.0,3039.2,3011.4,3023.4,65402
175,20210121,17:00:00,3023.4,3032.6,2974.0,2974.8,77568
176,20210121,18:00:00,2977.2,3001.8,2964.6,3000.0,72847
177,20210121,19:00:00,3000.0,3023.6,2995.0,2998.2,12685
178,20210121,20:00:00,2998.6,3000.0,2995.0,2996.6,4271
179,20210121,21:00:00,2996.6,3000.0,2996.2,3000.0,3782
180,20210121,22:00:00,3000.0,3008.2,2998.0,3005.2,4363
181,20210121,23:00:00,3005.0,3006.0,2998.8,3000.0,3714
182,20210122,10:00:00,2980.0,3097.4,2942.0,3027.6,103804
183,20210122,11:00:00,3028.4,3037.4,2971.2,2984.6,86893
184,20210122,12:00:00,2984.4,3008.0,2983.2,2996.0,43200
